date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:56:13	500677/500677	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2011%20Mar%202024%2010:26:11%20GMT	https://alfred.nl/media/pages/werkwijze/9585eb6425-1687182077/dsc03004-1920x1080-crop-q72.jpg	F:/New%20Web/alfred/alfred.nl/media/pages/werkwijze/9585eb6425-1687182077/dsc03004-1920x1080-crop-q72.jpg	(from https://alfred.nl/werkwijze)
15:56:13	511119/511119	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2011%20Mar%202024%2010:26:12%20GMT	https://alfred.nl/media/pages/werkwijze/49f576c1f3-1687182078/dsc07736-websize-1920x1080-crop-q72.jpg	F:/New%20Web/alfred/alfred.nl/media/pages/werkwijze/49f576c1f3-1687182078/dsc07736-websize-1920x1080-crop-q72.jpg	(from https://alfred.nl/werkwijze)
15:56:13	555837/555837	---M--	200	added ('OK')	image/png	date:Thu,%2022%20Jun%202023%2009:44:03%20GMT	https://alfred.nl/media/pages/klanten/066b95fa06-1687426810/schermafbeelding-2023-06-22-om-11-39-43-810x540-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/klanten/066b95fa06-1687426810/schermafbeelding-2023-06-22-om-11-39-43-810x540-crop-q72.png	(from https://alfred.nl/werkwijze)
15:56:13	785192/785192	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Jun%202023%2013:51:35%20GMT	https://alfred.nl/media/pages/klanten/5d9dbe7f73-1687182110/schermafbeelding-2023-01-09-om-15-43-57-810x540-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/klanten/5d9dbe7f73-1687182110/schermafbeelding-2023-01-09-om-15-43-57-810x540-crop-q72.png	(from https://alfred.nl/werkwijze)
15:56:13	661556/661556	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Jun%202023%2013:51:34%20GMT	https://alfred.nl/media/pages/klanten/f2f596c93a-1687182114/sns-portret-mia-tvc-2022-30-00-00-04-06-810x540-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/klanten/f2f596c93a-1687182114/sns-portret-mia-tvc-2022-30-00-00-04-06-810x540-crop-q72.png	(from https://alfred.nl/werkwijze)
15:56:13	719300/719300	---M--	200	added ('OK')	image/png	date:Thu,%2022%20Jun%202023%2009:53:48%20GMT	https://alfred.nl/media/pages/klanten/98aaadc010-1687427079/2-rivella-25-seconden-nl-16x9-r128-00-00-05-17-still002-810x540-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/klanten/98aaadc010-1687427079/2-rivella-25-seconden-nl-16x9-r128-00-00-05-17-still002-810x540-crop-q72.png	(from https://alfred.nl/werkwijze)
15:56:14	470493/470493	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Jun%202023%2013:51:33%20GMT	https://alfred.nl/media/pages/klanten/9842bb2e81-1687182113/schermafbeelding-2023-01-10-om-10-37-29-810x540-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/klanten/9842bb2e81-1687182113/schermafbeelding-2023-01-10-om-10-37-29-810x540-crop-q72.png	(from https://alfred.nl/werkwijze)
15:56:14	714672/714672	---M--	200	added ('OK')	image/png	date:Thu,%2022%20Jun%202023%2009:44:03%20GMT	https://alfred.nl/media/pages/klanten/6a86bbb947-1687426986/schermafbeelding-2023-06-01-om-11-22-55-810x540-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/klanten/6a86bbb947-1687426986/schermafbeelding-2023-06-01-om-11-22-55-810x540-crop-q72.png	(from https://alfred.nl/werkwijze)
15:56:14	443144/443144	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Jun%202023%2013:51:34%20GMT	https://alfred.nl/media/pages/klanten/2c31c355b8-1687182114/schermafbeelding-2023-01-12-om-12-02-55-810x540-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/klanten/2c31c355b8-1687182114/schermafbeelding-2023-01-12-om-12-02-55-810x540-crop-q72.png	(from https://alfred.nl/werkwijze)
15:56:15	33976/33976	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2011%20Mar%202024%2010:26:14%20GMT	https://alfred.nl/media/pages/klanten/45cd44e7ea-1687182107/brands-ranja-810x540-crop-q72.jpg	F:/New%20Web/alfred/alfred.nl/media/pages/klanten/45cd44e7ea-1687182107/brands-ranja-810x540-crop-q72.jpg	(from https://alfred.nl/werkwijze)
15:56:15	629392/629392	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Jun%202023%2016:19:43%20GMT	https://alfred.nl/media/pages/klanten/373f2ad9ea-1687182112/schermafbeelding-2023-01-09-om-15-55-16-810x540-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/klanten/373f2ad9ea-1687182112/schermafbeelding-2023-01-09-om-15-55-16-810x540-crop-q72.png	(from https://alfred.nl/werkwijze)
15:56:15	19827/19827	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2011%20Mar%202024%2010:26:14%20GMT	https://alfred.nl/media/pages/klanten/a768cd8bd5-1687182107/brands-jumbo-810x540-crop-q72.jpg	F:/New%20Web/alfred/alfred.nl/media/pages/klanten/a768cd8bd5-1687182107/brands-jumbo-810x540-crop-q72.jpg	(from https://alfred.nl/werkwijze)
15:56:15	760058/760058	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Jun%202023%2016:19:43%20GMT	https://alfred.nl/media/pages/klanten/9c379026fa-1687182108/fonq-aaltje-20-omruil2-00-00-00-00-810x540-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/klanten/9c379026fa-1687182108/fonq-aaltje-20-omruil2-00-00-00-00-810x540-crop-q72.png	(from https://alfred.nl/werkwijze)
15:56:16	565513/565513	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Jun%202023%2009:39:18%20GMT	https://alfred.nl/media/pages/klanten/4428c6d4f2-1687426446/still-loi-aangep-810x540-crop-q72.jpg	F:/New%20Web/alfred/alfred.nl/media/pages/klanten/4428c6d4f2-1687426446/still-loi-aangep-810x540-crop-q72.jpg	(from https://alfred.nl/werkwijze)
15:56:16	671830/671830	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Jun%202023%2013:51:36%20GMT	https://alfred.nl/media/pages/klanten/b70aaf170e-1687182111/schermafbeelding-2023-01-09-om-15-44-47-810x540-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/klanten/b70aaf170e-1687182111/schermafbeelding-2023-01-09-om-15-44-47-810x540-crop-q72.png	(from https://alfred.nl/werkwijze)
15:56:17	1395363/1395363	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2011%20Mar%202024%2010:26:15%20GMT	https://alfred.nl/media/pages/klanten/96eed99f59-1687182109/kwantum-810x540-crop-q72.jpg	F:/New%20Web/alfred/alfred.nl/media/pages/klanten/96eed99f59-1687182109/kwantum-810x540-crop-q72.jpg	(from https://alfred.nl/werkwijze)
15:56:17	1050546/1050546	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2011%20Mar%202024%2010:26:15%20GMT	https://alfred.nl/media/pages/klanten/aee30d9b94-1687182109/knorr-810x540-crop-q72.jpg	F:/New%20Web/alfred/alfred.nl/media/pages/klanten/aee30d9b94-1687182109/knorr-810x540-crop-q72.jpg	(from https://alfred.nl/werkwijze)
15:56:18	36702/36702	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Mar%202024%2010:26:16%20GMT	https://alfred.nl/klanten	F:/New%20Web/alfred/alfred.nl/klanten.html	(from https://alfred.nl/werkwijze)
15:56:18	358006/358006	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2011%20Mar%202024%2010:26:17%20GMT	https://alfred.nl/media/pages/cultuur/42467d3640-1687182094/dsc06543-websize-270x270-crop-q72.jpg	F:/New%20Web/alfred/alfred.nl/media/pages/cultuur/42467d3640-1687182094/dsc06543-websize-270x270-crop-q72.jpg	(from https://alfred.nl/werkwijze)
15:56:19	358006/358006	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2011%20Mar%202024%2010:26:17%20GMT	https://alfred.nl/media/pages/cultuur/42467d3640-1687182094/dsc06543-websize-1080x1080-crop-q72.jpg	F:/New%20Web/alfred/alfred.nl/media/pages/cultuur/42467d3640-1687182094/dsc06543-websize-1080x1080-crop-q72.jpg	(from https://alfred.nl/werkwijze)
15:56:19	1520832/1520832	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2011%20Mar%202024%2010:26:16%20GMT	https://alfred.nl/media/pages/klanten/48793a1912-1687182115/sun-810x540-crop-q72.jpg	F:/New%20Web/alfred/alfred.nl/media/pages/klanten/48793a1912-1687182115/sun-810x540-crop-q72.jpg	(from https://alfred.nl/werkwijze)
15:56:19	540228/540228	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2011%20Mar%202024%2010:26:17%20GMT	https://alfred.nl/media/pages/cultuur/6bb973f9e9-1687182095/dsc07496-270x270-crop-q72.jpg	F:/New%20Web/alfred/alfred.nl/media/pages/cultuur/6bb973f9e9-1687182095/dsc07496-270x270-crop-q72.jpg	(from https://alfred.nl/werkwijze)
15:56:20	374020/374020	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2011%20Mar%202024%2010:26:19%20GMT	https://alfred.nl/media/pages/cultuur/3ee944394d-1687182088/dsc03140-websize-540x720-crop-q72.jpg	F:/New%20Web/alfred/alfred.nl/media/pages/cultuur/3ee944394d-1687182088/dsc03140-websize-540x720-crop-q72.jpg	(from https://alfred.nl/cultuur)
15:56:21	540228/540228	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2011%20Mar%202024%2010:26:18%20GMT	https://alfred.nl/media/pages/cultuur/6bb973f9e9-1687182095/dsc07496-1080x1080-crop-q72.jpg	F:/New%20Web/alfred/alfred.nl/media/pages/cultuur/6bb973f9e9-1687182095/dsc07496-1080x1080-crop-q72.jpg	(from https://alfred.nl/werkwijze)
15:56:21	299292/299292	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2011%20Mar%202024%2010:26:20%20GMT	https://alfred.nl/media/pages/cultuur/7dcae5602f-1687182091/dsc04421-websize-540x720-crop-q72.jpg	F:/New%20Web/alfred/alfred.nl/media/pages/cultuur/7dcae5602f-1687182091/dsc04421-websize-540x720-crop-q72.jpg	(from https://alfred.nl/cultuur)
15:56:21	346484/346484	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Oct%202023%2013:43:53%20GMT	https://alfred.nl/media/pages/cultuur/245246a51d-1687182102/photo-2022-04-26-20-06-30-540x720-crop-q72.jpg	F:/New%20Web/alfred/alfred.nl/media/pages/cultuur/245246a51d-1687182102/photo-2022-04-26-20-06-30-540x720-crop-q72.jpg	(from https://alfred.nl/cultuur)
15:56:21	131623/131623	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2011%20Mar%202024%2010:26:20%20GMT	https://alfred.nl/media/pages/cultuur/6c16bd09e6-1687182082/ccf0d571-9fa0-4e3b-8773-d025b742ba42-540x720-crop-q72.jpg	F:/New%20Web/alfred/alfred.nl/media/pages/cultuur/6c16bd09e6-1687182082/ccf0d571-9fa0-4e3b-8773-d025b742ba42-540x720-crop-q72.jpg	(from https://alfred.nl/cultuur)
15:56:21	125812/125812	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Oct%202023%2013:43:54%20GMT	https://alfred.nl/media/pages/cultuur/907ef90040-1687182081/14f36a1e-52f9-4c45-8d4f-0f4ce63f435a-540x720-crop-q72.jpg	F:/New%20Web/alfred/alfred.nl/media/pages/cultuur/907ef90040-1687182081/14f36a1e-52f9-4c45-8d4f-0f4ce63f435a-540x720-crop-q72.jpg	(from https://alfred.nl/cultuur)
15:56:22	120403/120403	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2011%20Mar%202024%2010:26:20%20GMT	https://alfred.nl/media/pages/cultuur/5f247f6be6-1687182084/d6c81f10-c1dd-4ab2-9659-066d7bb77a80-540x720-crop-q72.jpg	F:/New%20Web/alfred/alfred.nl/media/pages/cultuur/5f247f6be6-1687182084/d6c81f10-c1dd-4ab2-9659-066d7bb77a80-540x720-crop-q72.jpg	(from https://alfred.nl/cultuur)
15:56:22	491991/491991	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2011%20Mar%202024%2010:26:21%20GMT	https://alfred.nl/media/pages/cultuur/21ba8ef11c-1687182087/dsc03112-websize-540x720-crop-q72.jpg	F:/New%20Web/alfred/alfred.nl/media/pages/cultuur/21ba8ef11c-1687182087/dsc03112-websize-540x720-crop-q72.jpg	(from https://alfred.nl/cultuur)
15:56:22	301824/301824	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2011%20Mar%202024%2010:26:21%20GMT	https://alfred.nl/media/pages/cultuur/0596c7f25d-1687182093/dsc04547-websize-540x720-crop-q72.jpg	F:/New%20Web/alfred/alfred.nl/media/pages/cultuur/0596c7f25d-1687182093/dsc04547-websize-540x720-crop-q72.jpg	(from https://alfred.nl/cultuur)
15:56:23	334331/334331	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2011%20Mar%202024%2010:26:21%20GMT	https://alfred.nl/media/pages/cultuur/a86665c26f-1687182092/dsc04460-websize-540x720-crop-q72.jpg	F:/New%20Web/alfred/alfred.nl/media/pages/cultuur/a86665c26f-1687182092/dsc04460-websize-540x720-crop-q72.jpg	(from https://alfred.nl/cultuur)
15:56:23	387848/387848	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Oct%202023%2013:43:54%20GMT	https://alfred.nl/media/pages/cultuur/0abc3a8f02-1687182102/photo-2022-05-18-22-44-20-540x720-crop-q72.jpg	F:/New%20Web/alfred/alfred.nl/media/pages/cultuur/0abc3a8f02-1687182102/photo-2022-05-18-22-44-20-540x720-crop-q72.jpg	(from https://alfred.nl/cultuur)
15:56:23	449993/449993	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2011%20Mar%202024%2010:26:22%20GMT	https://alfred.nl/media/pages/cultuur/e14ea6c5dc-1687182094/dsc06776-540x720-crop-q72.jpg	F:/New%20Web/alfred/alfred.nl/media/pages/cultuur/e14ea6c5dc-1687182094/dsc06776-540x720-crop-q72.jpg	(from https://alfred.nl/cultuur)
15:56:23	341642/341642	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2011%20Mar%202024%2010:26:22%20GMT	https://alfred.nl/media/pages/cultuur/2f272528fe-1687182087/dsc03136-websize-540x720-crop-q72.jpg	F:/New%20Web/alfred/alfred.nl/media/pages/cultuur/2f272528fe-1687182087/dsc03136-websize-540x720-crop-q72.jpg	(from https://alfred.nl/cultuur)
15:56:24	332529/332529	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2011%20Mar%202024%2010:26:23%20GMT	https://alfred.nl/media/pages/cultuur/2205c45a90-1687182086/dsc03032-270x270-crop-q72.jpg	F:/New%20Web/alfred/alfred.nl/media/pages/cultuur/2205c45a90-1687182086/dsc03032-270x270-crop-q72.jpg	(from https://alfred.nl/cultuur)
15:56:24	332529/332529	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2011%20Mar%202024%2010:26:23%20GMT	https://alfred.nl/media/pages/cultuur/2205c45a90-1687182086/dsc03032-1080x1080-crop-q72.jpg	F:/New%20Web/alfred/alfred.nl/media/pages/cultuur/2205c45a90-1687182086/dsc03032-1080x1080-crop-q72.jpg	(from https://alfred.nl/cultuur)
15:56:25	527310/527310	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2011%20Mar%202024%2010:26:23%20GMT	https://alfred.nl/media/pages/contact/6cf5d49ac1-1687182105/dsc07719-480x270-crop-q72.jpg	F:/New%20Web/alfred/alfred.nl/media/pages/contact/6cf5d49ac1-1687182105/dsc07719-480x270-crop-q72.jpg	(from https://alfred.nl/contact)
15:56:25	527310/527310	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2011%20Mar%202024%2010:26:24%20GMT	https://alfred.nl/media/pages/contact/6cf5d49ac1-1687182105/dsc07719-1920x1080-crop-q72.jpg	F:/New%20Web/alfred/alfred.nl/media/pages/contact/6cf5d49ac1-1687182105/dsc07719-1920x1080-crop-q72.jpg	(from https://alfred.nl/contact)
15:56:26	1586191/1586191	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2011%20Mar%202024%2010:26:24%20GMT	https://alfred.nl/media/pages/werk/texels-geheim/d403ea911a-1709217709/texels-geheim-480x270-crop-q72.jpg	F:/New%20Web/alfred/alfred.nl/media/pages/werk/texels-geheim/d403ea911a-1709217709/texels-geheim-480x270-crop-q72.jpg	(from https://alfred.nl/werk/texels-geheim)
15:56:26	1586191/1586191	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2011%20Mar%202024%2010:26:24%20GMT	https://alfred.nl/media/pages/werk/texels-geheim/d403ea911a-1709217709/texels-geheim-1920x1080-crop-q72.jpg	F:/New%20Web/alfred/alfred.nl/media/pages/werk/texels-geheim/d403ea911a-1709217709/texels-geheim-1920x1080-crop-q72.jpg	(from https://alfred.nl/werk/texels-geheim)
15:56:27	202165/202165	---M--	200	added ('OK')	image/png	date:Fri,%2008%20Mar%202024%2014:56:48%20GMT	https://alfred.nl/media/pages/werk/lidl-deals/b69b7f996d-1709219261/schermafbeelding-2024-02-29-om-16-04-00-480x270-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/werk/lidl-deals/b69b7f996d-1709219261/schermafbeelding-2024-02-29-om-16-04-00-480x270-crop-q72.png	(from https://alfred.nl/werk/lidl-deals)
15:56:27	254694/254694	---M--	200	added ('OK')	image/png	date:Fri,%2008%20Mar%202024%2016:49:23%20GMT	https://alfred.nl/media/pages/werk/amstel-kroegverhalen/a8921d9059-1704199418/schermafbeelding-2024-01-02-om-13-41-33-480x270-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/werk/amstel-kroegverhalen/a8921d9059-1704199418/schermafbeelding-2024-01-02-om-13-41-33-480x270-crop-q72.png	(from https://alfred.nl/werk/amstel-kroegverhalen)
15:56:27	1795223/1795223	---M--	200	added ('OK')	image/png	date:Fri,%2008%20Mar%202024%2014:56:51%20GMT	https://alfred.nl/media/pages/werk/lidl-deals/b69b7f996d-1709219261/schermafbeelding-2024-02-29-om-16-04-00-1920x1080-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/werk/lidl-deals/b69b7f996d-1709219261/schermafbeelding-2024-02-29-om-16-04-00-1920x1080-crop-q72.png	(from https://alfred.nl/werk/lidl-deals)
15:56:28	166959/166959	---M--	200	added ('OK')	image/png	date:Sun,%2010%20Mar%202024%2011:52:38%20GMT	https://alfred.nl/media/pages/werk/viva-la-cubanita/0f3ff314cf-1709220205/schermafbeelding-2024-02-29-om-16-22-49-480x270-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/werk/viva-la-cubanita/0f3ff314cf-1709220205/schermafbeelding-2024-02-29-om-16-22-49-480x270-crop-q72.png	(from https://alfred.nl/werk/viva-la-cubanita)
15:56:28	1473188/1473188	---M--	200	added ('OK')	image/png	date:Sun,%2010%20Mar%202024%2011:52:47%20GMT	https://alfred.nl/media/pages/werk/viva-la-cubanita/0f3ff314cf-1709220205/schermafbeelding-2024-02-29-om-16-22-49-1920x1080-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/werk/viva-la-cubanita/0f3ff314cf-1709220205/schermafbeelding-2024-02-29-om-16-22-49-1920x1080-crop-q72.png	(from https://alfred.nl/werk/viva-la-cubanita)
15:56:28	260957/260957	---M--	200	added ('OK')	image/png	date:Sun,%2010%20Mar%202024%2011:52:50%20GMT	https://alfred.nl/media/pages/werk/conimex-let-s-eat-more-east/be499c1ea3-1707828625/schermafbeelding-2024-02-13-om-13-49-27-480x270-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/werk/conimex-let-s-eat-more-east/be499c1ea3-1707828625/schermafbeelding-2024-02-13-om-13-49-27-480x270-crop-q72.png	(from https://alfred.nl/werk/conimex-let-s-eat-more-east)
15:56:29	279411/279411	---M--	200	added ('OK')	image/png	date:Sun,%2010%20Mar%202024%2011:53:02%20GMT	https://alfred.nl/media/pages/werk/conimex-let-s-eat-more-east/a193ab4621-1707828888/schermafbeelding-2024-02-13-om-13-54-36-480x270-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/werk/conimex-let-s-eat-more-east/a193ab4621-1707828888/schermafbeelding-2024-02-13-om-13-54-36-480x270-crop-q72.png	(from https://alfred.nl/werk/conimex-let-s-eat-more-east)
15:56:29	2718955/2718955	---M--	200	added ('OK')	image/png	date:Fri,%2008%20Mar%202024%2016:49:27%20GMT	https://alfred.nl/media/pages/werk/amstel-kroegverhalen/a8921d9059-1704199418/schermafbeelding-2024-01-02-om-13-41-33-1920x1080-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/werk/amstel-kroegverhalen/a8921d9059-1704199418/schermafbeelding-2024-01-02-om-13-41-33-1920x1080-crop-q72.png	(from https://alfred.nl/werk/amstel-kroegverhalen)
15:56:30	264205/264205	---M--	200	added ('OK')	image/png	date:Sun,%2010%20Mar%202024%2011:53:24%20GMT	https://alfred.nl/media/pages/werk/conimex-let-s-eat-more-east/d652b557c6-1707829404/schermafbeelding-2024-02-13-om-13-57-10-480x270-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/werk/conimex-let-s-eat-more-east/d652b557c6-1707829404/schermafbeelding-2024-02-13-om-13-57-10-480x270-crop-q72.png	(from https://alfred.nl/werk/conimex-let-s-eat-more-east)
15:56:32	2815000/2815000	---M--	200	added ('OK')	image/png	date:Sun,%2010%20Mar%202024%2011:53:09%20GMT	https://alfred.nl/media/pages/werk/conimex-let-s-eat-more-east/a193ab4621-1707828888/schermafbeelding-2024-02-13-om-13-54-36-1920x1080-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/werk/conimex-let-s-eat-more-east/a193ab4621-1707828888/schermafbeelding-2024-02-13-om-13-54-36-1920x1080-crop-q72.png	(from https://alfred.nl/werk/conimex-let-s-eat-more-east)
15:56:32	236884/236884	---M--	200	added ('OK')	image/png	date:Sun,%2010%20Mar%202024%2011:53:32%20GMT	https://alfred.nl/media/pages/werk/praxis-sinterkerst/a17e7fa822-1709901445/schermafbeelding-2024-03-08-om-13-36-42-480x270-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/werk/praxis-sinterkerst/a17e7fa822-1709901445/schermafbeelding-2024-03-08-om-13-36-42-480x270-crop-q72.png	(from https://alfred.nl/werk/praxis-sinterkerst)
15:56:32	2638777/2638777	---M--	200	added ('OK')	image/png	date:Sun,%2010%20Mar%202024%2011:53:29%20GMT	https://alfred.nl/media/pages/werk/conimex-let-s-eat-more-east/d652b557c6-1707829404/schermafbeelding-2024-02-13-om-13-57-10-1920x1080-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/werk/conimex-let-s-eat-more-east/d652b557c6-1707829404/schermafbeelding-2024-02-13-om-13-57-10-1920x1080-crop-q72.png	(from https://alfred.nl/werk/conimex-let-s-eat-more-east)
15:56:33	3392224/3392224	---M--	200	added ('OK')	image/png	date:Sun,%2010%20Mar%202024%2011:52:57%20GMT	https://alfred.nl/media/pages/werk/conimex-let-s-eat-more-east/be499c1ea3-1707828625/schermafbeelding-2024-02-13-om-13-49-27-1920x1080-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/werk/conimex-let-s-eat-more-east/be499c1ea3-1707828625/schermafbeelding-2024-02-13-om-13-49-27-1920x1080-crop-q72.png	(from https://alfred.nl/werk/conimex-let-s-eat-more-east)
15:56:33	265770/265770	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Aug%202023%2009:19:02%20GMT	https://alfred.nl/media/pages/werk/praxis-vakantie/d4aac28fc7-1692004622/still-praxis-vakantie-480x270-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/werk/praxis-vakantie/d4aac28fc7-1692004622/still-praxis-vakantie-480x270-crop-q72.png	(from https://alfred.nl/werk/praxis-vakantie)
15:56:33	2449616/2449616	---M--	200	added ('OK')	image/png	date:Sun,%2010%20Mar%202024%2011:53:53%20GMT	https://alfred.nl/media/pages/werk/praxis-sinterkerst/a17e7fa822-1709901445/schermafbeelding-2024-03-08-om-13-36-42-1920x1080-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/werk/praxis-sinterkerst/a17e7fa822-1709901445/schermafbeelding-2024-03-08-om-13-36-42-1920x1080-crop-q72.png	(from https://alfred.nl/werk/praxis-sinterkerst)
15:56:34	189954/189954	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Jul%202023%2009:48:03%20GMT	https://alfred.nl/media/pages/werk/simpel-liefde/7fe4e1dc38-1688982145/simpel-liefde-is-simpel-brent-estelle-480x270-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/werk/simpel-liefde/7fe4e1dc38-1688982145/simpel-liefde-is-simpel-brent-estelle-480x270-crop-q72.png	(from https://alfred.nl/werk/simpel-liefde)
15:56:34	187964/187964	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Feb%202024%2012:47:09%20GMT	https://alfred.nl/media/pages/werk/calve-heritage-75-jaar/49f3771dea-1707828393/schermafbeelding-2024-02-13-om-13-38-57-480x270-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/werk/calve-heritage-75-jaar/49f3771dea-1707828393/schermafbeelding-2024-02-13-om-13-38-57-480x270-crop-q72.png	(from https://alfred.nl/werk/calve-heritage-75-jaar)
15:56:42	720187/720187	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Jun%202023%2018:11:33%20GMT	https://alfred.nl/media/pages/werk/calve-heritage-75-jaar/b49dd52d99-1687182072/calve-75-jaar-abri-1185x1750mm_20-_petje_wt.jpg	F:/New%20Web/alfred/alfred.nl/media/pages/werk/calve-heritage-75-jaar/b49dd52d99-1687182072/calve-75-jaar-abri-1185x1750mm_20-_petje_wt.jpg	(from https://alfred.nl/werk/calve-heritage-75-jaar)
15:56:43	2433184/2433184	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Jul%202023%2009:48:06%20GMT	https://alfred.nl/media/pages/werk/simpel-liefde/7fe4e1dc38-1688982145/simpel-liefde-is-simpel-brent-estelle-1920x1080-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/werk/simpel-liefde/7fe4e1dc38-1688982145/simpel-liefde-is-simpel-brent-estelle-1920x1080-crop-q72.png	(from https://alfred.nl/werk/simpel-liefde)
15:56:43	3593526/3593526	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Aug%202023%2009:19:05%20GMT	https://alfred.nl/media/pages/werk/praxis-vakantie/d4aac28fc7-1692004622/still-praxis-vakantie-1920x1080-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/werk/praxis-vakantie/d4aac28fc7-1692004622/still-praxis-vakantie-1920x1080-crop-q72.png	(from https://alfred.nl/werk/praxis-vakantie)
15:56:43	1864584/1864584	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Feb%202024%2012:47:11%20GMT	https://alfred.nl/media/pages/werk/calve-heritage-75-jaar/49f3771dea-1707828393/schermafbeelding-2024-02-13-om-13-38-57-1920x1080-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/werk/calve-heritage-75-jaar/49f3771dea-1707828393/schermafbeelding-2024-02-13-om-13-38-57-1920x1080-crop-q72.png	(from https://alfred.nl/werk/calve-heritage-75-jaar)
